Year,Mulch,Rep,trt,dpi,log MPN/Cucumber,ytmdr_order,dpi4log,Year_Trt,Year_Mulch,Trt_Mulch,Year_Trt_Mulch,SM0,SM10,SM20,SM30,SM40,SM50,SM60,SM70,SM80,SM90,SM100,SM110,SM120,SMd10at10,SMd10at20,SMd10at30,SMd10at40,SMd10at50,SMd10at60,SMd10at70,SMd10at80,SMd10at90,SMd10at100,SMd10at110,SMd10at120,SolSalts0,SolSalts10,SolSalts20,SolSalts30,SolSalts40,SolSalts50,SolSalts60,SolSalts70,SolSalts80,SolSalts90,SolSalts100,SolSalts110,SolSalts120,SolSaltsDelta10,SolSaltsDelta20,SolSaltsDelta30,SolSaltsDelta40,SolSaltsDelta50,SolSaltsDelta60,SolSaltsDelta70,SolSaltsDelta80,SolSaltsDelta90,SolSaltsDelta100,SolSaltsDelta110,SolSaltsDelta120,DWBTWEC0,DWBTWEC10,DWBTWEC20,DWBTWEC30,DWBTWEC40,DWBTWEC50,DWBTWEC60,DWBTWEC70,DWBTWEC80,DWBTWEC90,DWBTWEC100,DWBTWEC110,DWBTWEC120,DWBTWECDelta10,DWBTWECDelta20,DWBTWECDelta30,DWBTWECDelta40,DWBTWECDelta50,DWBTWECDelta60,DWBTWECDelta70,DWBTWECDelta80,DWBTWECDelta90,DWBTWECDelta100,DWBTWECDelta110,DWBTWECDelta120,Rain0to10,Rain10to20,Rain20to30,Rain30to40,Rain40to50,Rain50to60,Rain60to70,Rain70to80,Rain80to90,Rain90to100,Rain100to110,Rain110to120,RainDelta20,RainDelta30,RainDelta40,RainDelta50,RainDelta60,RainDelta70,RainDelta80,RainDelta90,RainDelta100,RainDelta110,RainDelta120,SoilTemp0,SoilTemp10,SoilTemp20,SoilTemp30,SoilTemp40,SoilTemp50,SoilTemp60,SoilTemp70,SoilTemp80,SoilTemp90,SoilTemp100,SoilTemp110,SoilTemp120,SoilTempDelta10,SoilTempDelta20,SoilTempDelta30,SoilTempDelta40,SoilTempDelta50,SoilTempDelta60,SoilTempDelta70,SoilTempDelta80,SoilTempDelta90,SoilTempDelta100,SoilTempDelta110,SoilTempDelta120,AirTemp0,AirTemp10,AirTemp20,AirTemp30,AirTemp40,AirTemp50,AirTemp60,AirTemp70,AirTemp80,AirTemp90,AirTemp100,AirTemp110,AirTemp120,AirTempDelta10,AirTempDelta20,AirTempDelta30,AirTempDelta40,AirTempDelta50,AirTempDelta60,AirTempDelta70,AirTempDelta80,AirTempDelta90,AirTempDelta100,AirTempDelta110,AirTempDelta120,TotalNpct0,TotalNpct30,TotalNpct60,TotalNpct90,TotalNpct120,TotalCpct0,TotalCpct30,TotalCpct60,TotalCpct90,TotalCpct120,CNratio0,CNratio30,CNratio60,CNratio90,CNratio120,NO3_N0,NO3_N30,NO3_N60,NO3_N90,NO3_N120,DaysEC4LogRed,ECLogDelta10,ECLogDelta20,ECLogDelta30,ECLogDelta40,ECLogDelta50,ECLogDelta60,ECLogDelta70,ECLogDelta80,ECLogDelta90,ECLogDelta100,ECLogDelta110,ECLogDelta120,PctLogRed0to30,PctLogRed30to60,PctLogRed60to90,PctLogRed90to120
2018,NoM,1,HTPP,60,2.18,27,27,2018.HTPP,2018.NoM,HTPP.NoM,2018.HTPP.NoM,13.69,12.76,19.2,17.3,16.11,9.04,15.4,13.49,7.14,17,16.35,13.68,14.95,-6.18,6.44,-1.9,-1.19,-7.07,6.36,-1.91,-6.35,9.86,-0.65,-2.67,1.28,1.57,0.29,0.23,0.18,0.12,0.08,0.08,0.1,0.08,0.05,0.04,0.04,0.1,-0.16,-0.06,-0.05,-0.06,-0.04,0,0.02,-0.02,-0.03,-0.01,0,0.06,3278.23,331.35,228.79,169.53,163.71,150.31,94.64,189.74,134.21,82.07,91.71,94.3,112.36,-659.51,-102.56,-59.26,-5.82,-13.4,-55.67,95.1,-55.53,-52.14,9.64,2.6,18.06,0.31,0.01,0.03,2.52,3.65,2.09,3.16,1.03,4.1,0.47,2.4,0.62,-0.3,0.02,2.49,1.13,-1.56,1.07,-2.13,3.07,-3.63,1.93,-1.78,22.39,24.06,34.37,30.88,27.53,26.39,27.82,24.87,26.34,24.01,24.01,22.72,21.35,1.67,10.31,-3.49,-3.35,-1.13,1.43,-2.96,1.47,-2.33,0,-1.29,-1.37,24.83,25.44,27.44,24.67,25.17,25.06,24.28,21.33,24.89,23.78,20.83,21.83,15.33,0.61,2,-2.78,0.5,-0.11,-0.78,-2.94,3.56,-1.11,-2.94,1,-6.5,0.31,0.09,0.07,0.07,0.14,1.88,0.92,0.67,0.71,1.35,6.01,9.79,9.92,10.04,9.43,7.21,24.57,55.76,29.51,55.03,27,0,0,0,-2.324,0,0,-0.006,-1.594,-0.936,-0.005,0,0,0,0.477,0.521,0.001
2018,NoM,1,HTPP,69,2.52,29,27.429,2018.HTPP,2018.NoM,HTPP.NoM,2018.HTPP.NoM,13.69,12.76,19.2,17.3,16.11,9.04,15.4,13.49,7.14,17,16.35,13.68,14.95,-6.18,6.44,-1.9,-1.19,-7.07,6.36,-1.91,-6.35,9.86,-0.65,-2.67,1.28,1.57,0.29,0.23,0.18,0.12,0.08,0.08,0.1,0.08,0.05,0.04,0.04,0.1,-0.16,-0.06,-0.05,-0.06,-0.04,0,0.02,-0.02,-0.03,-0.01,0,0.06,3278.23,331.35,228.79,169.53,163.71,150.31,94.64,189.74,134.21,82.07,91.71,94.3,112.36,-659.51,-102.56,-59.26,-5.82,-13.4,-55.67,95.1,-55.53,-52.14,9.64,2.6,18.06,0.31,0.01,0.03,2.52,3.65,2.09,3.16,1.03,4.1,0.47,2.4,0.62,-0.3,0.02,2.49,1.13,-1.56,1.07,-2.13,3.07,-3.63,1.93,-1.78,22.39,24.06,34.37,30.88,27.53,26.39,27.82,24.87,26.34,24.01,24.01,22.72,21.35,1.67,10.31,-3.49,-3.35,-1.13,1.43,-2.96,1.47,-2.33,0,-1.29,-1.37,24.83,25.44,27.44,24.67,25.17,25.06,24.28,21.33,24.89,23.78,20.83,21.83,15.33,0.61,2,-2.78,0.5,-0.11,-0.78,-2.94,3.56,-1.11,-2.94,1,-6.5,0.31,0.09,0.07,0.07,0.14,1.88,0.92,0.67,0.71,1.35,6.01,9.79,9.92,10.04,9.43,7.21,24.57,55.76,29.51,55.03,27,0,0,0,-2.324,0,0,-0.006,-1.594,-0.936,-0.005,0,0,0,0.477,0.521,0.001
2018,NoM,1,HTPP,74,2.38,31,28.286,2018.HTPP,2018.NoM,HTPP.NoM,2018.HTPP.NoM,13.69,12.76,19.2,17.3,16.11,9.04,15.4,13.49,7.14,17,16.35,13.68,14.95,-6.18,6.44,-1.9,-1.19,-7.07,6.36,-1.91,-6.35,9.86,-0.65,-2.67,1.28,1.57,0.29,0.23,0.18,0.12,0.08,0.08,0.1,0.08,0.05,0.04,0.04,0.1,-0.16,-0.06,-0.05,-0.06,-0.04,0,0.02,-0.02,-0.03,-0.01,0,0.06,3278.23,331.35,228.79,169.53,163.71,150.31,94.64,189.74,134.21,82.07,91.71,94.3,112.36,-659.51,-102.56,-59.26,-5.82,-13.4,-55.67,95.1,-55.53,-52.14,9.64,2.6,18.06,0.31,0.01,0.03,2.52,3.65,2.09,3.16,1.03,4.1,0.47,2.4,0.62,-0.3,0.02,2.49,1.13,-1.56,1.07,-2.13,3.07,-3.63,1.93,-1.78,22.39,24.06,34.37,30.88,27.53,26.39,27.82,24.87,26.34,24.01,24.01,22.72,21.35,1.67,10.31,-3.49,-3.35,-1.13,1.43,-2.96,1.47,-2.33,0,-1.29,-1.37,24.83,25.44,27.44,24.67,25.17,25.06,24.28,21.33,24.89,23.78,20.83,21.83,15.33,0.61,2,-2.78,0.5,-0.11,-0.78,-2.94,3.56,-1.11,-2.94,1,-6.5,0.31,0.09,0.07,0.07,0.14,1.88,0.92,0.67,0.71,1.35,6.01,9.79,9.92,10.04,9.43,7.21,24.57,55.76,29.51,55.03,27,0,0,0,-2.324,0,0,-0.006,-1.594,-0.936,-0.005,0,0,0,0.477,0.521,0.001
2018,NoM,2,HTPP,54,2.94,26,27.857,2018.HTPP,2018.NoM,HTPP.NoM,2018.HTPP.NoM,14.05,18.47,24.3,20,17.01,8.57,17.2,13.49,5.86,16.1,14.76,11.82,16.54,1.77,5.83,-4.3,-2.99,-8.44,8.63,-3.71,-7.63,10.24,-1.34,-2.94,4.72,2.17,0.17,0.19,0.12,0.09,0.07,0.07,0.12,0.13,0.05,0.04,0.07,0.09,-1.54,0.02,-0.07,-0.03,-0.02,0,0.05,0.01,-0.08,-0.01,0.03,0.02,4961.66,304.77,179.78,30.72,102.46,124.31,109.34,139.11,163.77,86.07,66.54,79.71,101.43,-522.07,-124.99,-149.06,71.74,21.85,-14.97,29.77,24.66,-77.7,-19.53,13.17,21.72,0.31,0.01,0.03,2.52,3.65,2.09,3.16,1.03,4.1,0.47,2.4,0.62,-0.3,0.02,2.49,1.13,-1.56,1.07,-2.13,3.07,-3.63,1.93,-1.78,22.39,24.06,34.37,30.88,27.53,26.39,27.82,24.87,26.34,24.01,24.01,22.72,21.35,1.67,10.31,-3.49,-3.35,-1.13,1.43,-2.96,1.47,-2.33,0,-1.29,-1.37,24.83,25.44,27.44,24.67,25.17,25.06,24.28,21.33,24.89,23.78,20.83,21.83,15.33,0.61,2,-2.78,0.5,-0.11,-0.78,-2.94,3.56,-1.11,-2.94,1,-6.5,0.19,0.37,0.1,0.08,0.08,1.19,2.25,1.21,0.8,0.78,6.34,6.1,12.52,10.38,9.51,220.91,7.32,52.53,50.34,69.87,30,0,0,0,-2.324,0,0,-0.006,-1.594,-0.936,-0.005,0,0,0,0.477,0.521,0.001
2018,NoM,2,HTPP,60,1.88,28,29.571,2018.HTPP,2018.NoM,HTPP.NoM,2018.HTPP.NoM,14.05,18.47,24.3,20,17.01,8.57,17.2,13.49,5.86,16.1,14.76,11.82,16.54,1.77,5.83,-4.3,-2.99,-8.44,8.63,-3.71,-7.63,10.24,-1.34,-2.94,4.72,2.17,0.17,0.19,0.12,0.09,0.07,0.07,0.12,0.13,0.05,0.04,0.07,0.09,-1.54,0.02,-0.07,-0.03,-0.02,0,0.05,0.01,-0.08,-0.01,0.03,0.02,4961.66,304.77,179.78,30.72,102.46,124.31,109.34,139.11,163.77,86.07,66.54,79.71,101.43,-522.07,-124.99,-149.06,71.74,21.85,-14.97,29.77,24.66,-77.7,-19.53,13.17,21.72,0.31,0.01,0.03,2.52,3.65,2.09,3.16,1.03,4.1,0.47,2.4,0.62,-0.3,0.02,2.49,1.13,-1.56,1.07,-2.13,3.07,-3.63,1.93,-1.78,22.39,24.06,34.37,30.88,27.53,26.39,27.82,24.87,26.34,24.01,24.01,22.72,21.35,1.67,10.31,-3.49,-3.35,-1.13,1.43,-2.96,1.47,-2.33,0,-1.29,-1.37,24.83,25.44,27.44,24.67,25.17,25.06,24.28,21.33,24.89,23.78,20.83,21.83,15.33,0.61,2,-2.78,0.5,-0.11,-0.78,-2.94,3.56,-1.11,-2.94,1,-6.5,0.19,0.37,0.1,0.08,0.08,1.19,2.25,1.21,0.8,0.78,6.34,6.1,12.52,10.38,9.51,220.91,7.32,52.53,50.34,69.87,30,0,0,0,-2.324,0,0,-0.006,-1.594,-0.936,-0.005,0,0,0,0.477,0.521,0.001
2018,NoM,2,HTPP,69,3.18,30,29.143,2018.HTPP,2018.NoM,HTPP.NoM,2018.HTPP.NoM,14.05,18.47,24.3,20,17.01,8.57,17.2,13.49,5.86,16.1,14.76,11.82,16.54,1.77,5.83,-4.3,-2.99,-8.44,8.63,-3.71,-7.63,10.24,-1.34,-2.94,4.72,2.17,0.17,0.19,0.12,0.09,0.07,0.07,0.12,0.13,0.05,0.04,0.07,0.09,-1.54,0.02,-0.07,-0.03,-0.02,0,0.05,0.01,-0.08,-0.01,0.03,0.02,4961.66,304.77,179.78,30.72,102.46,124.31,109.34,139.11,163.77,86.07,66.54,79.71,101.43,-522.07,-124.99,-149.06,71.74,21.85,-14.97,29.77,24.66,-77.7,-19.53,13.17,21.72,0.31,0.01,0.03,2.52,3.65,2.09,3.16,1.03,4.1,0.47,2.4,0.62,-0.3,0.02,2.49,1.13,-1.56,1.07,-2.13,3.07,-3.63,1.93,-1.78,22.39,24.06,34.37,30.88,27.53,26.39,27.82,24.87,26.34,24.01,24.01,22.72,21.35,1.67,10.31,-3.49,-3.35,-1.13,1.43,-2.96,1.47,-2.33,0,-1.29,-1.37,24.83,25.44,27.44,24.67,25.17,25.06,24.28,21.33,24.89,23.78,20.83,21.83,15.33,0.61,2,-2.78,0.5,-0.11,-0.78,-2.94,3.56,-1.11,-2.94,1,-6.5,0.19,0.37,0.1,0.08,0.08,1.19,2.25,1.21,0.8,0.78,6.34,6.1,12.52,10.38,9.51,220.91,7.32,52.53,50.34,69.87,30,0,0,0,-2.324,0,0,-0.006,-1.594,-0.936,-0.005,0,0,0,0.477,0.521,0.001
2018,NoM,2,HTPP,74,2.18,32,30,2018.HTPP,2018.NoM,HTPP.NoM,2018.HTPP.NoM,14.05,18.47,24.3,20,17.01,8.57,17.2,13.49,5.86,16.1,14.76,11.82,16.54,1.77,5.83,-4.3,-2.99,-8.44,8.63,-3.71,-7.63,10.24,-1.34,-2.94,4.72,2.17,0.17,0.19,0.12,0.09,0.07,0.07,0.12,0.13,0.05,0.04,0.07,0.09,-1.54,0.02,-0.07,-0.03,-0.02,0,0.05,0.01,-0.08,-0.01,0.03,0.02,4961.66,304.77,179.78,30.72,102.46,124.31,109.34,139.11,163.77,86.07,66.54,79.71,101.43,-522.07,-124.99,-149.06,71.74,21.85,-14.97,29.77,24.66,-77.7,-19.53,13.17,21.72,0.31,0.01,0.03,2.52,3.65,2.09,3.16,1.03,4.1,0.47,2.4,0.62,-0.3,0.02,2.49,1.13,-1.56,1.07,-2.13,3.07,-3.63,1.93,-1.78,22.39,24.06,34.37,30.88,27.53,26.39,27.82,24.87,26.34,24.01,24.01,22.72,21.35,1.67,10.31,-3.49,-3.35,-1.13,1.43,-2.96,1.47,-2.33,0,-1.29,-1.37,24.83,25.44,27.44,24.67,25.17,25.06,24.28,21.33,24.89,23.78,20.83,21.83,15.33,0.61,2,-2.78,0.5,-0.11,-0.78,-2.94,3.56,-1.11,-2.94,1,-6.5,0.19,0.37,0.1,0.08,0.08,1.19,2.25,1.21,0.8,0.78,6.34,6.1,12.52,10.38,9.51,220.91,7.32,52.53,50.34,69.87,30,0,0,0,-2.324,0,0,-0.006,-1.594,-0.936,-0.005,0,0,0,0.477,0.521,0.001
2018,M,1,PL,54,1.56,33,99.143,2018.PL,2018.M,PL.M,2018.PL.M,13.63,20.45,15.4,9.4,20.9,14.43,18.5,19.66,7.43,15.8,17.76,9.19,6.28,5.72,-5.05,-6,11.5,-6.48,4.07,1.16,-12.23,8.37,1.96,-8.56,-2.91,1.45,0.41,1.88,2.54,0.2,0.1,0.21,0.42,0.64,0.12,0.05,0.11,0.18,-0.15,1.47,0.66,-2.34,-0.1,0.11,0.21,0.22,-0.52,-0.07,0.06,0.07,1695.22,648.36,1162.46,517.82,157.17,123.77,270.02,417.67,451.53,152.15,94.99,374.5,61.41,233.45,514.1,-644.64,-360.65,-33.4,146.25,147.65,33.86,-299.38,-57.16,279.51,-313.09,0.31,0.01,0.03,2.52,3.65,2.09,3.16,1.03,4.1,0.47,2.4,0.62,-0.3,0.02,2.49,1.13,-1.56,1.07,-2.13,3.07,-3.63,1.93,-1.78,22.39,24.06,34.37,30.88,27.53,26.39,27.82,24.87,26.34,24.01,24.01,22.72,21.35,1.67,10.31,-3.49,-3.35,-1.13,1.43,-2.96,1.47,-2.33,0,-1.29,-1.37,24.83,25.44,27.44,24.67,25.17,25.06,24.28,21.33,24.89,23.78,20.83,21.83,15.33,0.61,2,-2.78,0.5,-0.11,-0.78,-2.94,3.56,-1.11,-2.94,1,-6.5,0.2,0.21,0.14,0.11,0.07,1.51,1.59,1.34,1.11,0.83,7.61,7.42,9.69,10.47,12.43,4.3,578.6,95.78,69.48,27.46,99,0,-0.048,-1.569,-0.002,0,0,0,-1.539,0,-1.882,-0.17,-0.82,0.268,0,0.255,0.476
2018,M,1,PL,60,3.18,35,100,2018.PL,2018.M,PL.M,2018.PL.M,13.63,20.45,15.4,9.4,20.9,14.43,18.5,19.66,7.43,15.8,17.76,9.19,6.28,5.72,-5.05,-6,11.5,-6.48,4.07,1.16,-12.23,8.37,1.96,-8.56,-2.91,1.45,0.41,1.88,2.54,0.2,0.1,0.21,0.42,0.64,0.12,0.05,0.11,0.18,-0.15,1.47,0.66,-2.34,-0.1,0.11,0.21,0.22,-0.52,-0.07,0.06,0.07,1695.22,648.36,1162.46,517.82,157.17,123.77,270.02,417.67,451.53,152.15,94.99,374.5,61.41,233.45,514.1,-644.64,-360.65,-33.4,146.25,147.65,33.86,-299.38,-57.16,279.51,-313.09,0.31,0.01,0.03,2.52,3.65,2.09,3.16,1.03,4.1,0.47,2.4,0.62,-0.3,0.02,2.49,1.13,-1.56,1.07,-2.13,3.07,-3.63,1.93,-1.78,22.39,24.06,34.37,30.88,27.53,26.39,27.82,24.87,26.34,24.01,24.01,22.72,21.35,1.67,10.31,-3.49,-3.35,-1.13,1.43,-2.96,1.47,-2.33,0,-1.29,-1.37,24.83,25.44,27.44,24.67,25.17,25.06,24.28,21.33,24.89,23.78,20.83,21.83,15.33,0.61,2,-2.78,0.5,-0.11,-0.78,-2.94,3.56,-1.11,-2.94,1,-6.5,0.2,0.21,0.14,0.11,0.07,1.51,1.59,1.34,1.11,0.83,7.61,7.42,9.69,10.47,12.43,4.3,578.6,95.78,69.48,27.46,99,0,-0.048,-1.569,-0.002,0,0,0,-1.539,0,-1.882,-0.17,-0.82,0.268,0,0.255,0.476
2018,M,1,PL,69,2.38,37,99.429,2018.PL,2018.M,PL.M,2018.PL.M,13.63,20.45,15.4,9.4,20.9,14.43,18.5,19.66,7.43,15.8,17.76,9.19,6.28,5.72,-5.05,-6,11.5,-6.48,4.07,1.16,-12.23,8.37,1.96,-8.56,-2.91,1.45,0.41,1.88,2.54,0.2,0.1,0.21,0.42,0.64,0.12,0.05,0.11,0.18,-0.15,1.47,0.66,-2.34,-0.1,0.11,0.21,0.22,-0.52,-0.07,0.06,0.07,1695.22,648.36,1162.46,517.82,157.17,123.77,270.02,417.67,451.53,152.15,94.99,374.5,61.41,233.45,514.1,-644.64,-360.65,-33.4,146.25,147.65,33.86,-299.38,-57.16,279.51,-313.09,0.31,0.01,0.03,2.52,3.65,2.09,3.16,1.03,4.1,0.47,2.4,0.62,-0.3,0.02,2.49,1.13,-1.56,1.07,-2.13,3.07,-3.63,1.93,-1.78,22.39,24.06,34.37,30.88,27.53,26.39,27.82,24.87,26.34,24.01,24.01,22.72,21.35,1.67,10.31,-3.49,-3.35,-1.13,1.43,-2.96,1.47,-2.33,0,-1.29,-1.37,24.83,25.44,27.44,24.67,25.17,25.06,24.28,21.33,24.89,23.78,20.83,21.83,15.33,0.61,2,-2.78,0.5,-0.11,-0.78,-2.94,3.56,-1.11,-2.94,1,-6.5,0.2,0.21,0.14,0.11,0.07,1.51,1.59,1.34,1.11,0.83,7.61,7.42,9.69,10.47,12.43,4.3,578.6,95.78,69.48,27.46,99,0,-0.048,-1.569,-0.002,0,0,0,-1.539,0,-1.882,-0.17,-0.82,0.268,0,0.255,0.476
2018,M,1,PL,74,2.38,39,99.286,2018.PL,2018.M,PL.M,2018.PL.M,13.63,20.45,15.4,9.4,20.9,14.43,18.5,19.66,7.43,15.8,17.76,9.19,6.28,5.72,-5.05,-6,11.5,-6.48,4.07,1.16,-12.23,8.37,1.96,-8.56,-2.91,1.45,0.41,1.88,2.54,0.2,0.1,0.21,0.42,0.64,0.12,0.05,0.11,0.18,-0.15,1.47,0.66,-2.34,-0.1,0.11,0.21,0.22,-0.52,-0.07,0.06,0.07,1695.22,648.36,1162.46,517.82,157.17,123.77,270.02,417.67,451.53,152.15,94.99,374.5,61.41,233.45,514.1,-644.64,-360.65,-33.4,146.25,147.65,33.86,-299.38,-57.16,279.51,-313.09,0.31,0.01,0.03,2.52,3.65,2.09,3.16,1.03,4.1,0.47,2.4,0.62,-0.3,0.02,2.49,1.13,-1.56,1.07,-2.13,3.07,-3.63,1.93,-1.78,22.39,24.06,34.37,30.88,27.53,26.39,27.82,24.87,26.34,24.01,24.01,22.72,21.35,1.67,10.31,-3.49,-3.35,-1.13,1.43,-2.96,1.47,-2.33,0,-1.29,-1.37,24.83,25.44,27.44,24.67,25.17,25.06,24.28,21.33,24.89,23.78,20.83,21.83,15.33,0.61,2,-2.78,0.5,-0.11,-0.78,-2.94,3.56,-1.11,-2.94,1,-6.5,0.2,0.21,0.14,0.11,0.07,1.51,1.59,1.34,1.11,0.83,7.61,7.42,9.69,10.47,12.43,4.3,578.6,95.78,69.48,27.46,99,0,-0.048,-1.569,-0.002,0,0,0,-1.539,0,-1.882,-0.17,-0.82,0.268,0,0.255,0.476
2018,M,2,PL,54,1.71,34,99.857,2018.PL,2018.M,PL.M,2018.PL.M,9.47,15.87,13.1,10.3,32.11,15.28,18.5,17.54,13.4,31.8,19.63,12.38,14.87,-2.27,-2.77,-2.8,21.81,-16.83,3.22,-0.96,-4.15,18.4,-12.17,-7.25,2.49,1.38,0.34,1.1,2,0.31,0.21,0.1,0.09,0.13,0.1,0.14,0.13,0.21,-0.51,0.76,0.9,-1.69,-0.1,-0.11,-0.01,0.04,-0.03,0.04,-0.01,0.08,1680.78,348.83,903.95,433.05,247.42,155.77,153.85,173.87,153.77,173.52,245.41,88.01,125.7,-1261.51,555.12,-470.9,-185.63,-91.65,-1.92,20.02,-20.1,19.75,71.89,-157.4,37.69,0.31,0.01,0.03,2.52,3.65,2.09,3.16,1.03,4.1,0.47,2.4,0.62,-0.3,0.02,2.49,1.13,-1.56,1.07,-2.13,3.07,-3.63,1.93,-1.78,22.39,24.06,34.37,30.88,27.53,26.39,27.82,24.87,26.34,24.01,24.01,22.72,21.35,1.67,10.31,-3.49,-3.35,-1.13,1.43,-2.96,1.47,-2.33,0,-1.29,-1.37,24.83,25.44,27.44,24.67,25.17,25.06,24.28,21.33,24.89,23.78,20.83,21.83,15.33,0.61,2,-2.78,0.5,-0.11,-0.78,-2.94,3.56,-1.11,-2.94,1,-6.5,0.19,0.18,0.13,0.2,0.08,1.32,1.14,1.84,4,0.81,6.81,6.31,13.7,20.13,10.59,26.94,462.7,86.01,178.55,69.81,100,0,-0.048,-1.569,-0.002,0,0,0,-1.539,0,-1.882,-0.17,-0.82,0.268,0,0.255,0.476
2018,M,2,PL,60,1.56,36,99.571,2018.PL,2018.M,PL.M,2018.PL.M,9.47,15.87,13.1,10.3,32.11,15.28,18.5,17.54,13.4,31.8,19.63,12.38,14.87,-2.27,-2.77,-2.8,21.81,-16.83,3.22,-0.96,-4.15,18.4,-12.17,-7.25,2.49,1.38,0.34,1.1,2,0.31,0.21,0.1,0.09,0.13,0.1,0.14,0.13,0.21,-0.51,0.76,0.9,-1.69,-0.1,-0.11,-0.01,0.04,-0.03,0.04,-0.01,0.08,1680.78,348.83,903.95,433.05,247.42,155.77,153.85,173.87,153.77,173.52,245.41,88.01,125.7,-1261.51,555.12,-470.9,-185.63,-91.65,-1.92,20.02,-20.1,19.75,71.89,-157.4,37.69,0.31,0.01,0.03,2.52,3.65,2.09,3.16,1.03,4.1,0.47,2.4,0.62,-0.3,0.02,2.49,1.13,-1.56,1.07,-2.13,3.07,-3.63,1.93,-1.78,22.39,24.06,34.37,30.88,27.53,26.39,27.82,24.87,26.34,24.01,24.01,22.72,21.35,1.67,10.31,-3.49,-3.35,-1.13,1.43,-2.96,1.47,-2.33,0,-1.29,-1.37,24.83,25.44,27.44,24.67,25.17,25.06,24.28,21.33,24.89,23.78,20.83,21.83,15.33,0.61,2,-2.78,0.5,-0.11,-0.78,-2.94,3.56,-1.11,-2.94,1,-6.5,0.19,0.18,0.13,0.2,0.08,1.32,1.14,1.84,4,0.81,6.81,6.31,13.7,20.13,10.59,26.94,462.7,86.01,178.55,69.81,100,0,-0.048,-1.569,-0.002,0,0,0,-1.539,0,-1.882,-0.17,-0.82,0.268,0,0.255,0.476
2018,M,2,PL,69,1.88,38,99.714,2018.PL,2018.M,PL.M,2018.PL.M,9.47,15.87,13.1,10.3,32.11,15.28,18.5,17.54,13.4,31.8,19.63,12.38,14.87,-2.27,-2.77,-2.8,21.81,-16.83,3.22,-0.96,-4.15,18.4,-12.17,-7.25,2.49,1.38,0.34,1.1,2,0.31,0.21,0.1,0.09,0.13,0.1,0.14,0.13,0.21,-0.51,0.76,0.9,-1.69,-0.1,-0.11,-0.01,0.04,-0.03,0.04,-0.01,0.08,1680.78,348.83,903.95,433.05,247.42,155.77,153.85,173.87,153.77,173.52,245.41,88.01,125.7,-1261.51,555.12,-470.9,-185.63,-91.65,-1.92,20.02,-20.1,19.75,71.89,-157.4,37.69,0.31,0.01,0.03,2.52,3.65,2.09,3.16,1.03,4.1,0.47,2.4,0.62,-0.3,0.02,2.49,1.13,-1.56,1.07,-2.13,3.07,-3.63,1.93,-1.78,22.39,24.06,34.37,30.88,27.53,26.39,27.82,24.87,26.34,24.01,24.01,22.72,21.35,1.67,10.31,-3.49,-3.35,-1.13,1.43,-2.96,1.47,-2.33,0,-1.29,-1.37,24.83,25.44,27.44,24.67,25.17,25.06,24.28,21.33,24.89,23.78,20.83,21.83,15.33,0.61,2,-2.78,0.5,-0.11,-0.78,-2.94,3.56,-1.11,-2.94,1,-6.5,0.19,0.18,0.13,0.2,0.08,1.32,1.14,1.84,4,0.81,6.81,6.31,13.7,20.13,10.59,26.94,462.7,86.01,178.55,69.81,100,0,-0.048,-1.569,-0.002,0,0,0,-1.539,0,-1.882,-0.17,-0.82,0.268,0,0.255,0.476
2018,M,2,PL,74,2.18,40,99,2018.PL,2018.M,PL.M,2018.PL.M,9.47,15.87,13.1,10.3,32.11,15.28,18.5,17.54,13.4,31.8,19.63,12.38,14.87,-2.27,-2.77,-2.8,21.81,-16.83,3.22,-0.96,-4.15,18.4,-12.17,-7.25,2.49,1.38,0.34,1.1,2,0.31,0.21,0.1,0.09,0.13,0.1,0.14,0.13,0.21,-0.51,0.76,0.9,-1.69,-0.1,-0.11,-0.01,0.04,-0.03,0.04,-0.01,0.08,1680.78,348.83,903.95,433.05,247.42,155.77,153.85,173.87,153.77,173.52,245.41,88.01,125.7,-1261.51,555.12,-470.9,-185.63,-91.65,-1.92,20.02,-20.1,19.75,71.89,-157.4,37.69,0.31,0.01,0.03,2.52,3.65,2.09,3.16,1.03,4.1,0.47,2.4,0.62,-0.3,0.02,2.49,1.13,-1.56,1.07,-2.13,3.07,-3.63,1.93,-1.78,22.39,24.06,34.37,30.88,27.53,26.39,27.82,24.87,26.34,24.01,24.01,22.72,21.35,1.67,10.31,-3.49,-3.35,-1.13,1.43,-2.96,1.47,-2.33,0,-1.29,-1.37,24.83,25.44,27.44,24.67,25.17,25.06,24.28,21.33,24.89,23.78,20.83,21.83,15.33,0.61,2,-2.78,0.5,-0.11,-0.78,-2.94,3.56,-1.11,-2.94,1,-6.5,0.19,0.18,0.13,0.2,0.08,1.32,1.14,1.84,4,0.81,6.81,6.31,13.7,20.13,10.59,26.94,462.7,86.01,178.55,69.81,100,0,-0.048,-1.569,-0.002,0,0,0,-1.539,0,-1.882,-0.17,-0.82,0.268,0,0.255,0.476
