Country,Year,Drought,Flood,Earthquake,Extreme weather,Extreme temperature,Volcanic activity,Wildfire,Glacial lake outburst flood,Dry mass movement,Wet mass movement,Fog
Senegal,2011,0,0,0,0,0,0,0,0,0,0,0
Senegal,2011,0,0,0,0,0,0,0,0,0,0,0
Senegal,2011,0,0,0,0,0,0,0,0,0,0,0
Senegal,2011,0,0,0,0,0,0,0,0,0,0,0
Senegal,2011,0,0,0,0,0,0,0,0,0,0,0
Senegal,2011,0,0,0,0,0,0,0,0,0,0,0
Senegal,2011,0,0,0,0,0,0,0,0,0,0,0
Senegal,2011,0,0,0,0,0,0,0,0,0,0,0
Senegal,2011,0,0,0,0,0,0,0,0,0,0,0
Senegal,2011,0,0,0,0,0,0,0,0,0,0,0
Senegal,2011,0,0,0,0,0,0,0,0,0,0,0
Senegal,2011,0,0,0,0,0,0,0,0,0,0,0
Senegal,2011,0,0,0,0,0,0,0,0,0,0,0
Senegal,2011,0,0,0,0,0,0,0,0,0,0,0
Senegal,2011,0,0,0,0,0,0,0,0,0,0,0
Senegal,2011,0,0,0,0,0,0,0,0,0,0,0
Senegal,2011,0,0,0,0,0,0,0,0,0,0,0
Senegal,2011,0,0,0,0,0,0,0,0,0,0,0
Senegal,2011,0,0,0,0,0,0,0,0,0,0,0
Senegal,2011,0,0,0,0,0,0,0,0,0,0,0
Senegal,2011,0,0,0,0,0,0,0,0,0,0,0
Senegal,2011,0,28,0,0,0,0,0,0,0,0,0
Senegal,2011,0,0,0,0,0,0,0,0,0,0,0
Senegal,2011,0,19,0,0,0,0,0,0,0,0,0
Senegal,2011,0,8,0,0,0,0,0,0,0,0,0
Senegal,2011,0,0,0,0,0,0,0,0,0,0,0
Senegal,2011,0,0,0,0,0,0,0,0,0,0,0
Senegal,2011,0,0,0,0,0,0,0,0,0,0,0
Senegal,2011,0,6,0,0,0,0,0,0,0,0,0
Senegal,2011,0,11,0,0,0,0,0,0,0,0,0
Senegal,2011,0,0,0,0,0,0,0,0,0,0,0
Senegal,2011,0,0,0,0,0,0,0,0,0,0,0
Senegal,2011,0,0,0,0,0,0,0,0,0,0,0
Senegal,2011,0,0,0,0,0,0,0,0,0,0,0
Senegal,2011,0,0,0,0,0,0,0,0,0,0,0
Senegal,2011,0,0,0,0,0,0,0,0,0,0,0
Senegal,2011,0,8,0,0,0,0,0,0,0,0,0
Senegal,2011,0,0,0,0,0,0,0,0,0,0,0
Senegal,2011,0,8,0,0,0,0,0,0,0,0,0
Senegal,2011,0,1,0,0,0,0,0,0,0,0,0
Senegal,2011,0,6,0,0,0,0,0,0,0,0,0
Senegal,2011,0,2,0,0,0,0,0,0,0,0,0
Senegal,2011,0,5,0,0,0,0,0,0,0,0,0
Senegal,2011,0,0,0,0,0,0,0,0,0,0,0
Senegal,2011,0,0,0,187,0,0,0,0,0,0,0
Senegal,2011,0,0,0,2,0,0,0,0,0,0,0
Serbia,2011,0,0,0,0,0,0,0,0,0,0,0
Serbia,2011,0,0,0,0,0,0,0,0,0,0,0
Serbia,2011,0,2,2,0,5,0,0,0,0,0,0
Serbia,2011,0,0,0,0,0,0,0,0,0,0,0
Serbia,2011,0,56,0,0,0,0,0,0,0,0,0
Serbia,2011,0,0,0,0,0,0,0,0,0,0,0
Serbia,2011,0,0,0,0,0,0,0,0,0,0,0
Serbia,2011,0,0,0,0,0,0,0,0,0,0,0
Serbia,2011,0,0,0,0,0,0,0,0,0,0,0
Serbia,2011,0,0,0,0,0,0,0,0,0,0,0
Serbia,2011,0,2,0,1,0,0,0,0,0,0,0
Serbia,2011,0,0,0,0,25,0,0,0,0,0,0
Serbia,2011,0,0,0,0,6,0,0,0,0,0,0
Serbia,2011,0,0,0,0,574,0,0,0,0,0,0
Serbia and Montenegro,2011,0,1,0,0,0,0,0,0,0,0,0
Serbia and Montenegro,2011,0,11,0,0,0,0,0,0,0,0,0
Serbia and Montenegro,2011,0,0,0,0,3,0,0,0,0,0,0
Serbia and Montenegro,2011,0,0,1,0,0,0,0,0,0,0,0
Serbia and Montenegro,2011,0,2,0,0,0,0,0,0,0,0,0
Serbia and Montenegro,2011,0,0,0,0,3,0,0,0,0,0,0
Seychelles,2011,0,5,0,0,0,0,0,0,0,0,0
Seychelles,2011,0,0,0,0,0,0,0,0,0,0,0
Seychelles,2011,0,0,3,0,0,0,0,0,0,0,0
Seychelles,2011,0,0,0,0,0,0,0,0,0,0,0
Seychelles,2011,0,0,0,0,0,0,0,0,0,0,0
Sierra Leone,2011,0,12,0,0,0,0,0,0,0,0,0
Sierra Leone,2011,0,10,0,0,0,0,0,0,0,0,0
Sierra Leone,2011,0,20,0,0,0,0,0,0,0,0,0
Sierra Leone,2011,0,0,0,0,0,0,0,0,0,0,0
Sierra Leone,2011,0,103,0,0,0,0,0,0,0,0,0
Sierra Leone,2011,0,0,0,0,0,0,0,0,0,16,0
Sierra Leone,2011,0,21,0,0,0,0,0,0,0,0,0
Sierra Leone,2011,0,10,0,0,0,0,0,0,0,0,0
Sierra Leone,2011,0,7,0,0,0,0,0,0,0,0,0
Sierra Leone,2011,0,12,0,0,0,0,0,0,0,0,0
Sierra Leone,2011,0,0,0,1,0,0,0,0,0,0,0
Sierra Leone,2011,0,0,0,60,0,0,0,0,0,0,0
Sierra Leone,2011,0,0,0,13,0,0,0,0,0,0,0
Sierra Leone,2011,0,0,0,15,0,0,0,0,0,0,0
Sierra Leone,2011,0,0,0,0,0,0,0,0,0,0,0
Sierra Leone,2011,0,0,0,0,0,0,0,0,0,1102,0
Sint Maarten (Dutch part),2011,0,0,0,4,0,0,0,0,0,0,0
Slovakia,2011,0,0,0,0,0,0,0,0,0,0,0
Slovakia,2011,0,54,0,0,0,0,0,0,0,0,0
Slovakia,2011,0,2,0,0,0,0,0,0,0,0,0
Slovakia,2011,0,1,0,0,0,0,0,0,0,0,0
Slovakia,2011,0,0,0,0,0,0,0,0,0,0,0
Slovakia,2011,0,1,0,2,0,0,0,0,0,0,0
Slovakia,2011,0,1,0,0,0,0,0,0,0,0,0
Slovakia,2011,0,1,0,0,0,0,0,0,0,0,0
Slovakia,2011,0,4,0,0,62,0,0,0,0,0,0
Slovakia,2011,0,1,0,0,0,0,0,0,0,0,0
Slovakia,2011,0,1,0,0,0,0,0,0,0,0,0
Slovakia,2012,0,1,0,0,0,0,0,0,0,0,0
Slovakia,2012,0,0,0,0,0,0,0,0,0,0,0
Slovakia,2012,0,0,0,1,0,0,0,0,0,0,0
Slovakia,2012,0,0,0,0,0,0,0,0,0,0,0
Slovakia,2012,0,0,0,0,0,0,0,0,0,0,0
Slovakia,2012,0,0,0,0,1,0,0,0,0,0,0
Slovakia,2012,0,0,0,0,60,0,0,0,0,0,0
Slovakia,2012,0,0,0,0,5,0,0,0,0,0,0
Slovakia,2012,0,0,0,0,365,0,0,0,0,0,0
Slovakia,2012,0,0,0,0,0,0,0,0,0,0,0
Slovenia,2012,0,0,0,0,0,0,0,0,0,0,0
Slovenia,2012,0,0,0,0,0,0,0,0,0,0,0
Slovenia,2012,0,3,0,0,1,0,0,0,0,0,0
Slovenia,2012,0,0,0,0,0,0,0,0,0,0,0
Slovenia,2012,0,0,0,1,0,0,0,0,0,0,0
Slovenia,2012,0,0,0,0,0,0,0,0,0,0,0
Slovenia,2012,0,0,1,0,0,0,0,0,0,0,0
Slovenia,2012,0,0,0,6,0,0,0,0,0,0,0
Slovenia,2012,0,0,0,1,0,0,0,0,0,0,0
Slovenia,2012,0,0,0,0,289,0,0,0,0,0,0
Slovenia,2012,0,0,0,0,154,0,0,0,0,0,0
Solomon Islands,2012,0,0,0,0,0,0,0,0,0,0,0
Solomon Islands,2012,0,0,0,0,0,0,0,0,0,0,0
Solomon Islands,2012,0,0,0,9,0,0,0,0,0,0,0
Solomon Islands,2012,0,21,0,0,0,0,0,0,0,0,0
Solomon Islands,2012,0,2,0,0,0,0,0,0,0,0,0
Solomon Islands,2012,0,0,0,0,0,0,0,0,0,0,0
Solomon Islands,2012,0,0,10,0,0,0,0,0,0,0,0
Solomon Islands,2012,0,47,0,0,0,0,0,0,0,0,0
Solomon Islands,2012,0,0,50,0,0,0,0,0,0,0,0
Solomon Islands,2012,0,0,200,0,0,0,0,0,0,0,0
Solomon Islands,2012,0,0,34,0,0,0,0,0,0,0,0
Solomon Islands,2012,0,0,1,0,0,0,0,0,0,0,0
Solomon Islands,2012,0,0,52,0,0,0,0,0,0,0,0
Solomon Islands,2012,0,0,0,0,0,0,0,0,0,0,0
Solomon Islands,2012,0,0,0,200,0,0,0,0,0,0,0
Solomon Islands,2012,0,0,0,3,0,0,0,0,0,0,0
Solomon Islands,2012,0,0,0,12,0,0,0,0,0,0,0
Solomon Islands,2012,0,0,0,1,0,0,0,0,0,0,0
Solomon Islands,2012,0,0,0,2,0,0,0,0,0,0,0
Solomon Islands,2012,0,0,0,0,0,0,0,0,0,0,0
Solomon Islands,2012,0,0,0,0,0,0,0,0,0,0,0
Solomon Islands,2012,0,0,0,101,0,0,0,0,0,0,0
Solomon Islands,2012,0,0,0,0,0,0,0,0,0,0,0
Solomon Islands,2012,0,0,0,4,0,0,0,0,0,0,0
Solomon Islands,2012,0,0,0,0,0,0,0,0,0,0,0
Solomon Islands,2012,0,0,0,0,0,0,0,0,0,0,0
Solomon Islands,2012,0,0,0,0,0,0,0,0,0,0,0
Solomon Islands,2012,0,0,0,0,0,0,0,0,0,0,0
Solomon Islands,2012,0,0,0,48,0,0,0,0,0,0,0
Solomon Islands,2012,0,0,0,0,0,0,0,0,0,0,0
Solomon Islands,2012,0,0,0,0,0,0,0,0,0,0,0
Somalia,2012,50,0,0,0,0,0,0,0,0,0,0
Somalia,2012,0,0,0,0,0,0,0,0,0,0,0
Somalia,2012,772,0,0,0,0,0,0,0,0,0,0
Somalia,2012,9101,0,0,0,0,0,0,0,0,0,0
Somalia,2012,9127,0,0,0,0,0,0,0,0,0,0
Somalia,2012,0,0,0,0,0,0,0,0,0,0,0
Somalia,2012,0,0,0,0,0,0,0,0,0,0,0
Somalia,2012,600,0,0,0,0,0,0,0,0,0,0
Somalia,2012,0,0,0,0,0,0,0,0,0,0,0
Somalia,2012,10,0,0,0,0,0,0,0,0,0,0
Somalia,2012,11,0,0,0,0,0,0,0,0,0,0
Somalia,2012,0,0,298,0,0,0,0,0,0,0,0
Somalia,2012,2,12,0,0,0,0,0,0,0,0,0
Somalia,2012,0,0,0,0,0,0,0,0,0,0,0
Somalia,2012,0,0,0,0,0,0,0,0,0,0,0
Somalia,2012,10000,11,0,0,0,0,0,0,0,0,0
Somalia,2012,10000,0,0,0,0,0,0,0,0,0,0
Somalia,2012,0,31,0,0,0,0,0,0,0,0,0
Somalia,2012,0,0,0,0,0,0,0,0,0,0,0
Somalia,2012,0,0,0,0,0,0,0,0,0,0,0
Somalia,2012,0,9,0,0,0,0,0,0,0,0,0
Somalia,2012,0,0,0,0,0,0,0,0,0,0,0
Somalia,2012,0,17,0,6,0,0,0,0,0,0,0
Somalia,2012,0,25,0,0,0,0,0,0,0,0,0
Somalia,2012,0,0,0,0,0,0,0,0,0,0,0
Somalia,2012,0,200,0,0,0,0,0,0,0,0,0
Somalia,2012,0,0,0,0,0,0,0,0,0,0,0
Somalia,2012,0,5,0,0,0,0,0,0,0,0,0
Somalia,2012,0,34,0,0,0,0,0,0,0,0,0
Somalia,2012,0,100,0,30,0,0,0,0,0,0,0
Somalia,2012,0,20,0,0,0,0,0,0,0,0,0
Somalia,2012,0,3,0,0,0,0,0,0,0,0,0
Somalia,2012,0,2311,0,0,0,0,0,0,0,0,0
Somalia,2012,0,0,0,0,0,0,0,0,0,0,0
Somalia,2012,0,1,0,0,0,0,0,0,0,0,0
Somalia,2012,0,102,0,0,0,0,0,0,0,0,0
Somalia,2012,0,25,0,0,0,0,0,0,0,0,0
Somalia,2012,0,7,0,162,0,0,0,0,0,0,0
Somalia,2012,0,5,0,53,0,0,0,0,0,0,0
Somalia,2012,0,32,0,9,0,0,0,0,0,0,0
Somalia,2012,0,165,0,0,0,0,0,0,0,0,0
South Africa,2012,0,0,0,0,0,0,0,0,0,0,0
South Africa,2012,0,0,0,0,0,0,0,0,0,0,0
South Africa,2012,0,0,0,0,0,0,0,0,0,0,0
South Africa,2012,0,0,0,10,0,0,0,0,0,0,0
South Africa,2012,0,0,0,0,0,0,0,0,0,0,0
South Africa,2012,0,25,0,0,0,0,0,0,0,0,0
South Africa,2012,0,0,0,0,0,0,0,0,0,0,0
South Africa,2012,0,0,0,0,0,0,0,0,0,0,0
South Africa,2012,0,161,0,0,0,0,0,0,0,0,0
South Africa,2012,0,0,0,0,0,0,0,0,0,0,0
South Africa,2012,0,0,0,0,0,0,0,0,0,0,0
South Africa,2012,0,13,0,0,11,0,0,0,0,0,0
South Africa,2012,0,3,0,20,0,0,0,0,0,0,0
South Africa,2012,0,0,0,0,0,0,0,0,0,0,0
South Africa,2012,0,98,0,4,0,0,0,0,0,0,0
South Africa,2012,0,31,0,27,0,0,0,0,0,0,0
South Africa,2012,0,51,0,0,0,0,0,0,0,0,0
South Africa,2012,0,0,0,0,0,0,0,0,0,0,0
South Africa,2012,0,26,0,0,0,0,0,0,0,0,0
South Africa,2012,0,4,0,0,0,0,0,0,0,0,0
South Africa,2012,0,26,0,0,0,0,0,0,0,0,0
South Africa,2012,0,104,0,0,0,0,0,0,0,0,0
South Africa,2012,0,506,0,0,0,0,0,0,0,0,0
South Africa,2012,0,12,0,7,0,0,0,0,0,0,0
South Africa,2012,0,0,0,2,0,0,0,0,0,0,0
South Africa,2012,0,80,0,0,30,0,0,0,0,34,0
South Africa,2012,0,0,15,0,0,0,0,0,0,0,0
South Africa,2012,0,27,0,26,0,0,0,0,0,0,0
South Africa,2012,0,93,0,1,0,0,0,0,0,0,0
South Africa,2012,0,5,0,14,0,0,0,0,0,0,0
South Africa,2012,0,16,0,23,0,0,0,0,0,0,0
South Africa,2012,0,1,0,0,0,0,0,0,0,0,0
South Africa,2012,0,12,0,0,0,0,0,0,0,0,0
South Africa,2012,0,0,0,0,22,0,0,0,0,0,0
South Africa,2012,0,11,0,5,0,0,0,0,0,0,0
South Africa,2012,0,14,0,19,0,0,0,0,0,0,0
South Africa,2012,0,40,0,23,0,0,0,0,0,0,0
South Africa,2012,0,13,0,0,0,0,0,0,0,0,0
South Africa,2012,0,32,1,0,0,0,0,0,0,0,0
South Africa,2012,0,3,0,10,0,0,0,0,0,0,0
South Africa,2013,0,579,0,0,0,0,0,0,0,0,0
South Africa,2013,0,65,0,6,0,0,0,0,0,0,0
South Africa,2013,0,13,0,41,0,0,0,0,0,0,0
South Africa,2013,0,0,9,0,0,0,0,0,0,0,0
South Africa,2013,0,0,10,2,0,0,0,0,0,0,0
South Africa,2013,0,0,2,0,0,0,0,0,0,0,0
South Africa,2013,0,0,0,35,0,0,0,0,0,0,0
South Africa,2013,0,0,0,64,0,0,0,0,0,0,0
South Africa,2013,0,0,0,18,0,0,0,0,0,0,0
South Africa,2013,0,0,0,23,0,0,0,0,0,0,0
South Africa,2013,0,0,0,3,0,0,0,0,0,0,0
South America,2013,0,0,0,0,0,0,0,0,0,0,0
South America,2013,0,100,0,0,0,4,0,0,0,0,0
South America,2013,0,636,124,36,0,0,0,0,0,400,0
South America,2013,0,24,11,0,113,0,0,0,0,0,0
South America,2013,0,316,150,0,0,0,0,0,0,0,0
South America,2013,0,638,66864,0,0,0,0,0,0,0,0
South America,2013,0,540,85,0,0,0,0,0,0,820,0
South America,2013,0,0,12,0,100,0,0,0,0,70,0
South America,2013,0,93,70,25,0,0,0,0,0,0,0
South America,2013,0,72,0,5,0,0,0,0,0,0,0
South America,2013,0,362,652,0,0,0,0,0,0,30,0
South America,2013,20,708,264,1,17,0,0,0,160,709,0
South America,2013,0,176,186,22,0,21800,0,0,0,150,0
South America,2013,0,493,5007,1,0,0,0,0,0,976,0
South America,2013,0,904,0,37,77,0,0,0,0,80,0
South America,2013,0,116,204,0,0,0,0,0,0,33,0
South America,2013,0,20,66,0,25,0,0,0,0,270,0
South America,2013,0,178,11,0,0,0,0,0,0,79,0
South America,2013,0,148,276,0,0,0,0,0,0,18,0
South America,2013,0,310,88,83,0,0,0,0,0,300,0
South America,2013,0,196,98,476,0,0,0,0,0,209,0
South America,2013,1,30127,1187,3,0,0,0,0,0,112,0
South America,2013,3,291,2,1,43,0,0,0,0,125,0
South America,2013,3,204,151,40,23,0,0,0,0,114,0
South America,2013,5,239,0,84,0,0,0,0,60,157,0
South America,2013,0,307,0,12,339,0,0,0,0,104,0
South America,2013,0,345,1,9,95,0,0,0,0,11,0
South America,2013,0,363,16,65,0,0,0,0,0,0,0
South America,2013,0,232,0,0,0,5,0,0,0,0,0
South America,2013,0,374,606,0,82,0,0,0,0,0,0
South America,2013,4,436,11,3,0,16,0,0,12,27,0
South America,2013,0,174,0,14,274,0,0,0,0,181,0
South America,2013,0,905,562,8,444,0,0,0,0,315,0
South America,2013,0,213,1,24,252,0,0,0,0,22,0
South America,2013,0,302,0,6,19,0,0,0,0,43,0
South America,2013,0,222,17,11,505,0,0,0,0,98,0
South America,2013,0,274,19,18,21,0,0,0,0,108,0
South America,2013,0,85,678,0,0,0,0,0,0,0,0
South America,2013,0,41,2,2,0,0,0,0,0,15,0
South America,2013,2,292,4,0,0,0,0,0,0,72,0
South America,2013,2,223,0,35,0,0,0,0,0,33,0
South America,2013,4,202,0,0,0,0,0,0,0,20,0
South America,2013,0,796,1,0,0,2,0,0,0,194,0
South America,2013,0,300,15,72,0,0,0,0,0,142,0
South America,2013,0,62,0,5,0,0,0,0,0,0,0
South America,2013,0,200,0,0,0,100,0,0,0,0,0
South America,2013,0,50,394,0,0,0,0,0,0,130,0
South America,2013,0,71,24,0,0,0,0,0,0,0,0
South America,2013,0,112,0,0,0,0,0,0,0,0,0
South America,2013,0,360,139,0,0,0,0,0,0,0,0
South America,2013,0,284,0,59,0,0,0,0,0,0,0
South America,2013,0,135,47,60,0,0,0,0,2000,71,0
South America,2013,0,728,400,58,0,0,0,0,0,103,0
South America,2013,0,909,321,0,0,0,0,0,0,436,0
South America,2013,0,29,0,60,0,0,0,0,0,741,0
South America,2013,0,268,99,100,0,0,0,0,0,821,0
South America,2013,0,118,0,20,126,0,0,0,0,0,0
South America,2013,0,47,20,0,0,1,0,0,0,73,0
South America,2013,0,218,15,15,0,0,0,0,0,0,0
South America,2013,0,317,28,0,0,0,0,0,0,155,0
South America,2013,0,490,3,33,0,0,0,0,0,230,0
South America,2013,0,263,0,137,0,0,0,0,0,37,0
South America,2013,0,158,20,21,0,0,0,0,0,301,0
South America,2013,0,247,0,36,0,0,0,0,0,130,0
South America,2013,0,252,8,115,0,16,0,0,0,555,0
South America,2013,0,207,61,6,2,0,0,0,0,165,0
South America,2013,0,27,48,0,0,0,0,0,0,216,0
South America,2013,0,1416,1,16,79,0,0,0,0,47,0
South America,2013,0,259,0,0,0,0,0,0,0,371,0
South America,2013,0,0,20400,0,0,0,0,0,0,0,0
South America,2013,0,0,150,0,0,0,0,0,0,0,0
South America,2013,0,0,34,0,0,0,0,0,0,0,0
South America,2013,0,0,400,0,0,0,0,0,0,0,0
South America,2013,0,0,1000,0,0,0,0,0,0,0,0
South America,2013,0,0,300,0,0,0,0,0,0,0,0
South America,2013,0,0,40,0,0,0,0,0,0,0,0
South America,2013,0,0,220,0,0,0,0,0,0,0,0
South America,2013,0,0,18,0,0,0,0,0,0,0,0
South America,2013,0,0,30037,0,0,0,0,0,0,0,0
South America,2013,0,0,179,0,0,0,0,0,0,0,0
South America,2013,0,0,230,0,0,0,0,0,0,0,0
South America,2013,0,0,212,0,0,0,0,0,0,0,0
South America,2013,0,0,10000,0,0,0,0,0,0,0,0
South America,2013,0,0,1402,0,0,0,0,0,0,0,0
South America,2013,0,0,233,0,0,0,0,0,0,0,0
South America,2013,0,0,6041,100,0,1000,0,0,0,0,0
South America,2013,0,0,6063,0,0,0,0,0,0,0,0
South America,2013,0,0,0,0,0,0,0,0,0,100,0
South America,2013,0,0,0,0,0,0,0,0,0,190,0
South America,2013,0,0,0,0,0,0,0,0,0,5000,0
South America,2013,0,0,0,0,0,0,0,0,0,187,0
South America,2013,0,0,0,0,0,0,0,0,0,66,0
South Korea,2013,0,0,0,0,0,0,0,0,0,0,0
South Korea,2013,0,0,0,18,0,0,0,0,0,0,0
South Korea,2013,0,70,0,11,0,0,0,0,0,0,0
South Korea,2013,0,247,0,238,0,0,0,0,0,0,0
South Korea,2013,0,62,0,432,0,0,0,0,0,0,0
South Korea,2013,0,249,0,0,0,0,0,0,0,0,0
South Korea,2013,0,290,0,0,0,0,0,0,0,0,0
South Korea,2013,0,323,0,0,0,0,0,0,0,0,0
South Korea,2013,0,95,0,0,0,0,0,0,0,0,0
South Korea,2013,0,408,0,85,0,0,0,0,0,0,0
South Korea,2013,0,28,0,39,0,0,0,0,0,0,0
South Korea,2013,0,747,0,0,0,0,0,0,0,0,0
South Korea,2013,0,315,0,0,0,0,0,0,0,0,0
South Korea,2013,0,27,0,0,0,0,0,0,0,0,0
South Korea,2013,0,166,0,0,0,0,0,0,0,47,0
South Korea,2013,0,50,0,619,0,0,0,0,0,0,0
South Korea,2013,0,127,0,27,40,0,0,0,0,0,0
South Korea,2013,0,54,0,72,0,0,0,0,0,0,0
South Korea,2013,0,5,0,0,0,0,0,0,0,0,0
South Korea,2014,0,85,0,0,0,0,0,0,0,19,0
South Korea,2014,0,15,0,0,0,0,0,0,0,0,0
South Korea,2014,0,403,0,100,0,0,0,0,0,0,0
South Korea,2014,0,64,0,4,0,0,0,0,0,0,0
South Korea,2014,0,20,0,33,0,0,0,0,0,0,0
South Korea,2014,0,21,0,204,0,0,0,0,0,0,0
South Korea,2014,0,10,0,14,0,0,0,0,0,0,0
South Korea,2014,0,18,0,11,0,0,0,0,0,0,0
South Korea,2014,0,46,0,0,0,0,0,0,0,0,0
South Korea,2014,0,3,0,20,0,0,0,0,0,0,0
South Korea,2014,0,10,0,0,0,0,0,0,0,0,0
South Korea,2014,0,62,0,0,0,0,0,0,0,59,0
South Korea,2014,0,17,0,24,0,0,0,0,0,0,0
South Korea,2014,0,52,0,29,0,0,0,0,0,0,0
South Korea,2014,0,14,0,12,2,0,0,0,0,0,0
South Korea,2014,0,58,0,2,0,0,0,0,0,0,0
South Korea,2014,0,0,0,9,6,0,0,0,0,0,0
South Korea,2014,0,0,0,0,0,0,0,0,0,0,0
South Korea,2014,0,0,0,1104,0,0,0,0,0,0,0
South Korea,2014,0,0,0,210,0,0,0,0,0,0,0
South Korea,2014,0,0,0,109,0,0,0,0,0,0,0
South Korea,2014,0,0,0,115,0,0,0,0,0,0,0
South Korea,2014,0,0,0,165,0,0,0,0,0,0,0
South Korea,2014,0,0,0,113,0,0,0,0,0,0,0
South Korea,2014,0,0,0,68,0,0,0,0,0,0,0
South Korea,2014,0,0,0,57,0,0,0,0,0,0,0
South Korea,2014,0,0,0,33,0,0,0,0,0,0,0
South Korea,2014,0,0,0,109,0,0,0,0,0,0,0
South Korea,2014,0,0,0,32,0,0,0,0,0,11,0
South Korea,2014,0,0,0,28,0,0,0,0,0,0,0
South Korea,2014,0,0,0,73,0,0,0,0,0,0,0
South Korea,2014,0,0,0,130,0,0,0,0,0,0,0
South Korea,2014,0,0,0,12,0,0,0,0,0,0,0
South Korea,2014,0,0,0,22,0,0,0,0,0,0,0
South Korea,2014,0,0,0,20,0,0,0,0,0,0,0
South Korea,2014,0,0,0,0,0,0,0,0,0,0,0
South Korea,2014,0,0,0,0,0,0,0,0,0,0,0
South Korea,2014,0,0,0,0,0,0,0,0,0,103,0
South Korea,2014,0,0,0,0,0,0,0,0,0,116,0
South Korea,2014,0,0,0,0,0,0,0,0,0,25,0
South Korea,2014,0,0,0,0,0,0,0,0,0,25,0
South Sudan,2014,0,0,0,0,0,0,0,0,0,0,0
South Sudan,2014,0,0,0,0,0,0,0,0,0,0,0
South Sudan,2014,0,0,0,0,0,0,0,0,0,0,0
South Sudan,2014,0,7,0,0,0,0,0,0,0,0,0
South Sudan,2014,0,0,0,0,0,0,0,0,0,0,0
South Sudan,2014,0,17,0,0,0,0,0,0,0,0,0
South Sudan,2014,0,47,0,0,0,0,0,0,0,0,0
South Sudan,2014,0,99,0,0,0,0,0,0,0,0,0
South Sudan,2014,0,3,0,0,0,0,0,0,0,0,0
South Sudan,2014,0,0,0,0,0,0,0,0,0,0,0
Spain,2014,0,0,0,0,0,0,0,0,0,0,0
Spain,2014,0,0,0,0,0,0,0,0,0,0,0
Spain,2014,0,77,0,0,0,0,0,0,0,0,0
Spain,2014,0,45,0,0,0,0,0,0,0,0,0
Spain,2014,0,0,0,9,0,0,0,0,0,0,0
Spain,2014,0,0,0,0,0,0,0,0,0,0,0
Spain,2014,0,0,0,0,0,0,0,0,0,0,0
Spain,2014,0,0,0,0,0,0,0,0,0,0,0
Spain,2014,0,10,0,12,0,0,0,0,0,0,0
Spain,2014,0,0,0,0,30,0,0,0,0,0,0
Spain,2014,0,0,0,6,0,0,0,0,0,0,0
Spain,2014,0,3,0,1,0,0,0,0,0,0,0
Spain,2014,0,0,0,3,0,0,0,0,0,0,0
Spain,2014,0,50,0,0,0,0,0,0,0,0,0
Spain,2014,0,77,0,26,0,0,0,0,0,0,0
Spain,2014,0,445,0,0,0,0,0,0,0,0,0
Spain,2014,0,0,0,0,0,0,0,0,0,0,0
Spain,2014,0,500,0,19,0,0,0,0,0,0,0
Spain,2014,0,2,0,0,0,0,0,0,0,0,0
Spain,2014,0,20,0,0,0,0,0,0,0,0,0
Spain,2014,0,5,0,0,0,0,0,0,0,0,0
Spain,2014,0,12,0,33,0,0,0,0,0,0,0
Spain,2014,0,1,0,0,0,0,0,0,0,84,0
Spain,2014,0,5,0,21,0,0,0,0,0,0,0
Spain,2014,0,24,0,14,0,0,0,0,0,0,0
Spain,2014,0,7,0,10,0,0,0,0,0,0,0
Spain,2014,0,22,0,0,0,0,0,0,0,0,0
Spain,2014,0,0,0,0,39,0,0,0,0,0,0
Spain,2014,0,0,0,0,29,0,0,0,0,0,0
Spain,2014,0,5,0,1,0,0,0,0,0,0,0
Spain,2014,0,2,0,3,0,0,0,0,0,0,0
Spain,2014,0,1,10,0,0,0,0,0,0,0,0
Spain,2014,0,10,0,0,0,0,0,0,0,0,0
Spain,2014,0,0,0,0,0,0,0,0,0,0,0
Spain,2014,0,8,0,0,0,0,0,0,0,0,0
Spain,2014,0,5,0,0,0,0,0,0,0,0,0
Spain,2014,0,13,0,2,9,0,0,0,0,0,0
Spain,2014,0,17,0,8,2,0,0,0,0,0,0
Spain,2014,0,3,0,5,0,1,0,0,0,0,0
Spain,2014,0,0,11,0,0,0,0,0,0,0,0
Spain,2014,0,0,0,20,0,0,0,0,0,0,0
Spain,2014,0,0,0,0,400,0,0,0,0,0,0
Spain,2014,0,0,0,9,0,0,0,0,0,0,0
Spain,2014,0,0,0,0,0,0,0,0,0,0,0
Spain,2014,0,0,0,19,1,0,0,0,0,0,0
Spain,2014,0,0,0,14,0,0,0,0,0,0,0
Spain,2014,0,0,0,3,0,0,0,0,0,0,0
Spain,2014,0,0,0,17,0,0,0,0,0,0,0
Spain,2014,0,0,0,0,40,0,0,0,0,0,0
Spain,2014,0,0,0,0,15090,0,0,0,0,0,0
Spain,2014,0,0,0,0,11324,0,0,0,0,0,0
Spain,2014,0,0,0,0,0,0,0,0,0,0,0
Sri Lanka,2014,0,0,0,0,0,0,0,0,0,27,0
Sri Lanka,2014,0,0,0,0,0,0,0,0,0,0,0
Sri Lanka,2014,0,0,0,0,0,0,0,0,0,0,0
Sri Lanka,2014,0,7,0,0,0,0,0,0,0,0,0
Sri Lanka,2014,0,54,0,0,0,0,0,0,0,0,0
